X_mean,X_std,X_median,X_max,X_min,X_interquartile_range,Y_mean,Y_std,Y_median,Y_max,Y_min,Y_interquartile_range,Z_mean,Z_std,Z_median,Z_max,Z_min,Z_interquartile_range,label
0.3926490666666667,0.026734876779390543,0.387861,0.469264,0.344765,0.02274474999999998,-0.023303533333333303,0.02916016860640594,-0.0239419999999999,0.071826,-0.086191,0.023941999999999998,9.760681566666666,0.022410215265677783,9.763555,9.821015,9.720459,0.02753300000000003,0.0
0.3929683,0.02649523753061007,0.387861,0.469264,0.344765,0.02274474999999998,-0.023303533333333307,0.03180574874380451,-0.0239419999999999,0.071826,-0.086191,0.023941999999999998,9.759404633333332,0.022799613040399347,9.763555,9.821015,9.720459,0.028729999999999478,0.0
0.39041446666666674,0.02245031612208633,0.387861,0.469264,0.344765,0.02274474999999998,-0.020909333333333304,0.03160002984866914,-0.0239419999999999,0.071826,-0.086191,0.02753375,9.758446966666666,0.020273883809546325,9.763555,9.821015,9.725247,0.02753300000000003,0.0
0.39153173333333335,0.021732722289978624,0.387861,0.469264,0.344765,0.02274474999999998,-0.020111266666666645,0.032020503271942884,-0.02154799999999995,0.071826,-0.086191,0.028731,9.755573933333332,0.016363586888499423,9.756371999999999,9.782708,9.725247,0.02274500000000046,0.0
0.3915317666666666,0.022021811926585085,0.39025499999999996,0.469264,0.344765,0.02274474999999998,-0.017876666666666652,0.03269327437249749,-0.019154,0.071826,-0.086191,0.027533749999999996,9.754297033333334,0.017466752532549777,9.751583499999999,9.787497,9.725247,0.02274500000000046,0.0
-0.10199286666666661,0.016499088636760462,-0.10295049999999994,-0.062249,-0.1292869999999999,0.017956750000000105,0.2215435666666667,0.01686792687358597,0.225055,0.244209,0.177171,0.019154000000000004,9.769779533333331,0.0157135769687878,9.770737,9.792285,9.739613,0.022744749999999314,0.0
0.3958413333333333,0.021610484686091995,0.3926489999999999,0.469264,0.363919,0.02753300000000003,-0.016918999999999983,0.032929412787836385,-0.019154,0.071826,-0.086191,0.03471575,9.753339366666667,0.017412345878681918,9.749189,9.787497,9.725247,0.023941999999999908,0.0
0.39568173333333334,0.02037315403092551,0.3926489999999999,0.459687,0.363919,0.02753300000000003,-0.01388636666666665,0.029365986648271083,-0.019154,0.071826,-0.086191,0.029926999999999974,9.753818200000001,0.016940537935521072,9.749189,9.787497,9.725247,0.02274500000000046,0.0
0.396001,0.02104760977993169,0.3926489999999999,0.459687,0.363919,0.02753300000000003,-0.016599799999999984,0.025172970906003157,-0.019154,0.0239419999999999,-0.086191,0.031124,9.7538182,0.017893818823732036,9.751583499999999,9.787497,9.710882000000002,0.02274500000000046,0.0
0.3980759666666666,0.021951678503858922,0.3926489999999999,0.459687,0.363919,0.02753375000000008,-0.016440166666666655,0.026784464146067073,-0.019154,0.0239419999999999,-0.086191,0.033518,9.754775833333332,0.018183120655277066,9.756371999999999,9.787497,9.710882000000002,0.02274500000000046,0.0
0.3977567333333333,0.021632410970790928,0.3926489999999999,0.459687,0.363919,0.023942000000000074,-0.016759399999999987,0.02678641790367543,-0.019154,0.0239419999999999,-0.086191,0.033518,9.75413733333333,0.017937937634374453,9.751583499999999,9.787497,9.710882000000002,0.02274500000000046,0.0
0.3979163666666668,0.021464217282504736,0.3926489999999999,0.459687,0.363919,0.023942000000000074,-0.018195899999999987,0.026893963216164562,-0.019154,0.0239419999999999,-0.086191,0.03471575,9.753658466666668,0.01786948154455688,9.749189,9.787497,9.710882000000002,0.02274500000000046,0.0
0.3990336333333334,0.021241411642945428,0.3950429999999999,0.459687,0.363919,0.02633650000000004,-0.017397833333333317,0.027362712694572983,-0.019154,0.0239419999999999,-0.086191,0.040701499999999995,9.7528604,0.017946721148232272,9.749189,9.787497,9.710882000000002,0.02633600000000058,0.0
0.3990336333333334,0.02146358319136495,0.397437,0.459687,0.363919,0.02753375000000008,-0.016599766666666654,0.027225108493097287,-0.0167595,0.0239419999999999,-0.086191,0.03710975,9.75302,0.01789009817054446,9.749189,9.787497,9.710882000000002,0.02633600000000058,0.0
0.3998317,0.02121968226573199,0.397437,0.459687,0.363919,0.02633650000000004,-0.015801733333333325,0.02726618269367856,-0.0167595,0.02873,-0.086191,0.03710975,9.752700766666665,0.01778074026363869,9.749189,9.787497,9.710882000000002,0.02274500000000046,0.0
0.40142786666666674,0.02178351722769295,0.402226,0.459687,0.363919,0.031124750000000034,-0.01580176666666666,0.027179045919266707,-0.0167595,0.02873,-0.086191,0.03710975,9.7531796,0.01796431144509983,9.749189,9.787497,9.710882000000002,0.02274500000000046,0.0
-0.10295056666666662,0.015793944818938626,-0.105345,-0.062249,-0.1292869999999999,0.017956750000000105,0.22090510000000005,0.017091450061260213,0.225055,0.244209,0.177171,0.022745000000000015,9.770737200000001,0.01481223621013463,9.770737,9.792285,9.739613,0.01915299999999931,0.0
0.3996721000000001,0.023982743999556765,0.3998315,0.459687,0.344765,0.03232200000000007,-0.015322899999999995,0.027244424779051184,-0.014365,0.02873,-0.086191,0.03710975,9.754296899999998,0.017957696644691126,9.751583499999999,9.787497,9.710882000000002,0.02633600000000058,0.0
0.39935286666666675,0.024338360229712776,0.3998315,0.459687,0.344765,0.03232200000000007,-0.01452483333333332,0.02275626548066347,-0.014365,0.02873,-0.062249,0.031124,9.753339233333334,0.01699867799663626,9.749189,9.787497,9.710882000000002,0.02274500000000046,0.0
0.40238556666666675,0.029664278736279404,0.3998315,0.493206,0.344765,0.03232175000000004,-0.013247966666666658,0.021877657944505396,-0.014365,0.02873,-0.062249,0.029926999999999974,9.754296900000002,0.017146876225715063,9.749189,9.787497,9.710882000000002,0.02154800000000101,0.0
0.4039817333333334,0.02961091937332128,0.402226,0.493206,0.344765,0.03232174999999998,-0.015801766666666658,0.022986723381992237,-0.0167595,0.02873,-0.062249,0.022744749999999998,9.756212266666665,0.018341056072578354,9.7539775,9.787497,9.710882000000002,0.02753300000000003,0.0
0.4047798000000001,0.02880561365715921,0.402226,0.493206,0.344765,0.03232174999999998,-0.01787676666666665,0.02203071512712746,-0.019154,0.02873,-0.062249,0.022744749999999994,9.756212266666667,0.016526984753120467,9.7539775,9.782708,9.710882000000002,0.02274500000000046,0.0
0.28778313333333344,0.537773967640792,0.3998315,0.493206,-2.504335,0.03471574999999999,-0.1422156,0.4868932624395986,-0.019154,0.02873,-2.30801,0.023941999999999998,9.892043266666667,0.530340060413026,9.758766,12.248735,9.710882000000002,0.023941999999999908,0.0
0.2708640666666667,0.5748006051320774,0.3998315,0.943315,-2.504335,0.03471574999999999,0.10837753333333335,1.1222663498961172,-0.019154,4.616021,-2.30801,0.026336499999999995,9.984459433333335,0.6196454999437977,9.758766,12.248735,9.710882000000002,0.027533749999999912,0.0
0.305979,0.6055290379533336,0.402226,1.292869,-2.504335,0.028729999999999978,0.5184245,1.9009535926423466,-0.0167595,6.641516,-2.30801,0.038307499999999994,9.882306866666669,0.7693660773774881,9.758766,12.248735,7.958327000000001,0.027533749999999912,0.0
0.2860273333333333,0.6216548117004315,0.402226,1.292869,-2.504335,0.03591274999999999,0.9099562999999999,2.325357565895933,-0.014365,6.641516,-2.30801,0.04908074999999992,9.7708967,0.9153014713591835,9.7539775,12.248735,7.354988,0.027533749999999912,0.0
0.33486903333333323,0.7416957424670096,0.402226,2.437297,-2.504335,0.041898749999999985,1.293667066666667,2.6224376299465706,-0.011970999999999999,6.78038,-2.30801,2.1679494999999998,9.638736833333333,1.0580639070674804,9.749189,12.248735,7.163452,0.03710974999999905,0.0
-0.10422746666666664,0.0158406135302927,-0.105345,-0.062249,-0.134075,0.0167597500000001,0.2217031666666667,0.016451109211284485,0.225055,0.244209,0.177171,0.019154000000000004,9.771056433333333,0.016949763305606637,9.770737,9.811439,9.739613,0.022744749999999314,0.0
-0.10358903333333329,0.015374578793183772,-0.105345,-0.062249,-0.134075,0.013168000000000096,0.2240973666666667,0.01702964567530508,0.225055,0.253785,0.177171,0.01795675000000002,9.771694899999998,0.017385744093345777,9.770737,9.811439,9.739613,0.022744749999999314,0.0
-0.09832179999999996,0.02765727646900102,-0.10295049999999994,0.0239419999999999,-0.134075,0.0143650000000001,0.2247358,0.021958821494035066,0.225055,0.282516,0.177171,0.019154000000000004,9.769779533333333,0.020744904356015437,9.770737,9.811439,9.701305,0.022744749999999314,0.0
-0.09736409999999998,0.027674421874595727,-0.1005559999999999,0.0239419999999999,-0.134075,0.0143650000000001,0.2255338666666667,0.024492180975713995,0.227449,0.282516,0.177171,0.021547750000000004,9.767704566666664,0.022237928607151784,9.768343,9.811439,9.701305,0.023941999999999908,0.0
-0.09592759999999997,0.03533284104996466,-0.10295049999999994,0.0239419999999999,-0.138864,0.0143650000000001,0.22681076666666666,0.022825711692169053,0.227449,0.282516,0.177171,0.021547750000000004,9.766587266666667,0.02240618006793617,9.765948999999999,9.811439,9.701305,0.02753300000000003,0.0
-0.09720449999999997,0.03601252870565828,-0.105345,0.0239419999999999,-0.138864,0.0143650000000001,0.2260127,0.022788163773070354,0.225055,0.282516,0.177171,0.019154000000000004,9.766268033333334,0.02209346720340233,9.765948999999999,9.811439,9.701305,0.02753300000000003,0.0
-0.09959873333333331,0.12604100996485595,-0.117316,0.407014,-0.320823,0.040701750000000106,-0.12848873333333335,0.051173836155041064,-0.13168099999999994,0.0239419999999999,-0.244209,0.023942000000000005,9.772492933333332,0.02498374742180954,9.77792,9.80665,9.667787,0.01795599999999986,0.0
-0.10071599999999997,0.037503884011273206,-0.105345,0.0239419999999999,-0.162806,0.017956750000000105,0.2252146333333333,0.024880791546178106,0.225055,0.282516,0.177171,0.019154000000000004,9.766268033333336,0.02205765768269888,9.768343,9.811439,9.701305,0.02753300000000003,0.0
-0.1297656666666666,0.13273206034749838,-0.105345,0.0239419999999999,-0.770933,0.023942000000000102,0.19568616666666666,0.16014074327960287,0.225055,0.282516,-0.641646,0.02394200000000002,9.768502633333332,0.06905341825167119,9.765948999999999,10.065224,9.576807,0.031124750000000034,0.0
-0.21867039999999996,0.5237367863082133,-0.107739,0.02873,-2.896984,0.03112475000000002,0.13630996666666667,0.3534140508440961,0.222661,0.282516,-1.532289,0.03232200000000002,9.528763233333331,1.3358337084850325,9.765948999999999,10.065224,2.466028,0.033519000000000077,0.0
-0.1621672333333333,0.5809316781558255,-0.105345,0.967258,-2.896984,0.03591275000000002,0.41355853333333337,1.1341324295134976,0.225055,4.515465,-1.532289,0.037110000000000004,9.436666266666666,1.3687152321141554,9.763555,10.065224,2.466028,0.039503999999999095,0.0
-0.13279836666666664,0.5983594468985368,-0.105345,0.967258,-2.896984,0.04788449999999991,0.7900866666666667,1.7882089822588592,0.2298435,6.186618,-1.532289,0.04788375,9.295408366666665,1.4390542274987772,9.763555,10.065224,2.466028,0.049080749999999895,0.0
-0.09337386666666662,0.6262656867560138,-0.09816199999999989,0.967258,-2.896984,0.14963774999999985,1.1409170666666666,2.148505049012435,0.2298435,6.234502,-1.532289,0.06584099999999998,9.1897443,1.462021595001301,9.761160499999999,10.065224,2.466028,0.16998850000000054,0.0
-0.029049633333333318,0.6722078967861717,-0.0933739999999999,1.077391,-2.896984,0.164003,1.503878033333333,2.419322396772721,0.2298435,6.234502,-1.532289,3.04662175,9.056147833333336,1.49659121892916,9.749189,10.065224,2.466028,1.1994942500000008,0.0
0.030166966666666673,0.7033982736301642,-0.08858549999999996,1.077391,-2.896984,0.53271,1.9132865666666665,2.6846905510918075,0.2298435,6.378154,-1.532289,4.49990275,8.893501766666665,1.5452409558873887,9.749189,10.065224,2.466028,1.7597382499999998,0.0
0.15211163333333336,0.8214576392697222,-0.02873,1.7477669999999998,-2.896984,0.7122747500000001,2.3321123,2.8769768759326246,0.260968,6.545748000000001,-1.532289,5.297171250000001,8.6504105,1.7083089378093856,9.7156705,10.065224,2.466028,1.9057839999999997,0.0
0.21324353333333337,0.8945941393445613,0.02154799999999995,2.035071,-2.896984,0.8523360000000001,2.7472668666666675,3.0082097409066018,0.2753335,7.580042999999999,-1.532289,5.698200000000001,8.298941699999999,1.9916818979634923,9.198523000000002,10.065224,2.466028,2.3451210000000007,0.0
-0.09225653333333332,0.11896427029871509,-0.114922,0.407014,-0.311246,0.037110000000000073,-0.12705223333333332,0.05024851446675903,-0.1292869999999999,0.0239419999999999,-0.244209,0.022745,9.771375666666668,0.024753243218133755,9.77792,9.80665,9.667787,0.01915299999999931,0.0
0.2081359,0.8980449376696157,0.02154799999999995,2.035071,-2.896984,0.8714895,3.0969799666666673,3.0019493734998086,4.376601,7.580042999999999,-1.532289,5.726930500000001,8.1627914,1.9548980697239928,8.317457000000001,10.065224,2.466028,2.3379385,0.0
0.20606093333333336,0.9020714884758466,0.023941999999999998,2.035071,-2.896984,0.88106675,3.4072685333333337,2.9266855078391147,4.795586500000001,7.580042999999999,-1.532289,5.716156750000001,8.049944700000001,1.9080167186154704,8.0540945,10.065224,2.466028,2.327164,0.0
0.26735250000000005,0.9255147992131377,0.083797,2.035071,-2.896984,0.93493575,3.750277866666666,2.831798549149112,4.9847285,7.580042999999999,-1.532289,5.7257335000000005,7.943642133333333,1.861182010787022,7.953538,10.065224,2.466028,2.2840685,0.0
0.2877830333333334,0.9226144710562361,0.167594,2.035071,-2.896984,0.9253585,4.031995599999999,2.6672146553083347,4.9847285,7.580042999999999,-1.532289,4.69383225,7.869741133333333,1.807187469369037,7.953538,10.065224,2.466028,1.3982140000000012,0.0
0.29368869999999997,0.9273942408709634,0.23223749999999999,2.035071,-2.896984,0.94690675,4.2845041,2.45633911617537,4.9847285,7.580042999999999,-1.532289,1.8890250000000002,7.8446818,1.7867331713490968,7.953538,10.065224,2.466028,1.3982140000000012,0.0
0.2798023333333333,0.9355051676458144,0.23223749999999999,2.035071,-2.896984,1.12766875,4.539406733333334,2.1988395623904853,4.9847285,7.580042999999999,-1.532289,1.84593,7.767428899999999,1.7238360472482408,7.953538,10.065224,2.466028,1.2401967500000008,0.0
0.29735983333333327,0.920952175513458,0.23223749999999999,2.035071,-2.896984,1.07619325,4.8144207,1.7916697346858657,4.9847285,7.580042999999999,-1.532289,1.84593,7.702306600000001,1.659671553422847,7.953538,9.892841,2.466028,1.2366057500000007,0.0
0.3944048,0.7000308021713882,0.23223749999999999,2.035071,-0.459687,0.9002195,5.129976466666667,1.0114028122967158,4.9847285,7.580042999999999,3.8403,1.7956515000000008,7.894002333333333,1.3166788603618376,8.0540945,9.892841,3.423709,1.2318170000000004,0.0
0.3469996000000001,0.6968421448335687,0.131681,2.035071,-0.459687,0.8463505,5.1250284666666674,1.0147437398396577,4.9847285,7.580042999999999,3.8403,1.7956515000000008,7.911879033333332,1.3206896867712583,8.1953525,9.892841,3.423709,1.2318170000000004,0.0
0.3284844333333334,0.6973274541631803,0.11731549999999999,2.035071,-0.459687,0.8463505,5.027983466666668,1.0049242490602766,4.795586500000001,7.580042999999999,3.8403,1.5550347500000008,7.984822366666666,1.334205733601456,8.5113875,9.892841,3.423709,1.2186487500000034,0.0
-0.1179543,0.05381558894528225,-0.114922,0.014365,-0.311246,0.03232200000000007,-0.12721183333333333,0.037592289136051636,-0.1292869999999999,-0.033519,-0.244209,0.017956750000000007,9.767704566666668,0.02660819372464989,9.77792,9.801862,9.667787,0.022744749999999314,0.0
0.2983174999999999,0.6929456804379676,0.062249,2.035071,-0.459687,0.6679822500000001,4.947538266666668,0.9939177186070084,4.592079,7.580042999999999,3.8403,1.4413097500000003,8.021693033333333,1.3456635732916689,8.542512,9.892841,3.423709,1.3096285000000023,0.0
0.24165470000000006,0.6781482141431383,0.04788399999999995,2.035071,-0.459687,0.48123425,4.8536855999999995,0.9826878800547628,4.355053,7.580042999999999,3.8403,1.1731587500000007,8.092401800000001,1.3564660290199169,8.626309,9.892841,3.423709,1.2844892500000018,0.0
0.18323620000000002,0.6651833490375832,0.0191535,2.035071,-0.459687,0.31244325,4.723440999999999,0.8947374388246051,4.355053,7.580042999999999,3.8403,0.8619130000000004,8.158481733333334,1.3413438489563994,8.626309,9.892841,3.423709,0.9050082500000007,0.0
0.06751646666666665,0.5184826155343032,0.009577,2.035071,-0.459687,0.22385725,4.5762773999999995,0.757588311040101,4.3311115000000004,7.580042999999999,3.8403,0.6500260000000004,8.333896900000001,1.1819532741709395,8.647857,9.892841,3.423709,0.632068750000002,0.0
0.018674766666666665,0.35186846926810816,0.0191535,1.44131,-0.459687,0.18794449999999996,4.436615633333333,0.4792361722408925,4.3143519999999995,5.712566000000001,3.8403,0.3986350000000014,8.5959822,0.4894311458788702,8.6526455,9.892841,7.469908999999999,0.45609500000000125,0.0
0.028411166666666664,0.34662212437098416,0.0311245,1.44131,-0.459687,0.20829525,4.3379745,0.39184685533102137,4.280833,5.712566000000001,3.8403,0.3663129999999999,8.674033166666668,0.43141410692720644,8.664616,9.892841,7.469908999999999,0.4213787500000006,0.0
0.046607100000000005,0.33927934068657023,0.03830749999999995,1.44131,-0.459687,0.21667449999999994,4.3036576,0.3640614596883145,4.266468,5.712566000000001,3.8403,0.3519477499999999,8.713138466666667,0.39425349659199754,8.690952000000001,9.892841,7.469908999999999,0.3986337500000001,0.0
-0.0012769666666666707,0.21216661236907955,0.03830749999999995,0.45011,-0.459687,0.19991524999999993,4.226883533333334,0.2014152394990615,4.2473145,4.697424,3.8403,0.28371299999999966,8.724471000000001,0.33546864576208657,8.664616,9.892841,8.116344,0.4058167499999996,0.0
-0.006544199999999999,0.1997895472251774,0.040701499999999946,0.416591,-0.459687,0.21667449999999994,4.200866500000001,0.1853396739790819,4.211401499999999,4.553772,3.8403,0.2932902500000001,8.7318132,0.3450278616641132,8.690952000000001,9.892841,8.116344,0.4249697500000007,0.0
0.011811333333333325,0.17781781395542196,0.05027799999999995,0.349553,-0.45011,0.21428124999999998,4.220977800000001,0.1777647060556792,4.2473145,4.553772,3.8403,0.270545499999999,8.684248433333334,0.2632391762249008,8.664616,9.102755,8.116344,0.4213787500000006,0.0
-0.11380433333333333,0.03719051197998399,-0.114922,0.014365,-0.1915359999999999,0.028731000000000007,-0.12210419999999997,0.029403601950828376,-0.12689249999999996,-0.033519,-0.1723829999999999,0.014365000000000003,9.767385366666666,0.02653877445586989,9.77792,9.801862,9.667787,0.022744749999999314,0.0
0.23558936666666666,0.7926560739921532,0.071826,3.739743,-0.45011,0.2190695,4.428156066666667,1.0511891271839007,4.2736505000000005,9.916783,3.8403,0.22864650000000086,8.3573601,1.308352969523722,8.659828000000001,9.102755,2.901773,0.4620805000000008,0.0
0.216755,0.8182174819966667,0.071826,3.739743,-1.072602,0.21308349999999998,4.623522966666667,1.2025075387973447,4.292804,9.916783,3.964798000000001,0.24540524999999924,8.244513399999999,1.3348941220592172,8.626309,9.102755,2.901773,0.5674260000000011,0.0
0.2121262333333333,0.8215119523866024,0.071826,3.739743,-1.072602,0.21787174999999998,4.833255066666667,1.3575075674489765,4.3311115000000004,9.916783,3.964798000000001,0.2573759999999998,8.072450133333332,1.3902421934646105,8.5353295,9.074024,2.901773,0.5003880000000009,0.0
0.18993996666666668,0.8320457599321079,0.062249,3.739743,-1.072602,0.22385775,5.0014876333333325,1.4422258928773353,4.355053,9.916783,3.964798000000001,0.3232167500000003,7.9070906,1.4624114701474646,8.506599000000001,9.074024,2.901773,1.2354077500000002,0.0
0.16168840000000004,0.8438105875520105,0.05027799999999995,3.739743,-1.072602,0.2573759999999999,5.1513647,1.4910048732439418,4.367024,9.916783,3.964798000000001,2.38342775,7.790892033333333,1.4601277902932517,8.456320999999999,9.074024,2.901773,1.7334022499999984,0.0
0.12976573333333336,0.8579611478816964,0.040701499999999946,3.739743,-1.072602,0.3172315,5.323906833333333,1.5323015107742024,4.412514,9.916783,3.964798000000001,2.5665839999999998,7.665276266666666,1.4537627002079556,8.315062,9.074024,2.901773,1.8279722500000002,0.0
0.1007161,0.8695261044604876,-0.009576499999999998,3.739743,-1.072602,0.48841674999999996,5.501716200000001,1.5552705816071077,4.4556095,9.916783,3.964798000000001,2.6013002499999995,7.533435600000001,1.4294004386237245,8.1690165,9.074024,2.901773,1.778892250000002,0.0
0.0739010333333333,0.8812453015568555,-0.009576499999999998,3.739743,-1.072602,0.54108925,5.677131400000001,1.572889488446587,5.480328,9.916783,3.964798000000001,2.6922795000000006,7.419950433333333,1.4314537222859334,7.158663499999999,9.074024,2.901773,1.8040312500000004,0.0
0.059855066666666644,0.8843969481706625,-0.07421999999999995,3.739743,-1.072602,0.54108925,5.8691463666666674,1.5685381586487481,6.663064,9.916783,3.964798000000001,2.691082500000001,7.276936800000001,1.395531462971437,6.9862805,9.074024,2.901773,1.8028340000000007,0.0
0.04357453333333331,0.8867687572715599,-0.13407499999999994,3.739743,-1.072602,0.54108925,6.0511057,1.5387964620812602,6.8234755,9.916783,3.964798000000001,2.685097,7.158663233333334,1.3646864564586123,6.888119,9.074024,2.901773,1.7573439999999998,0.0
-0.11316586666666664,0.03733479573722386,-0.114922,0.014365,-0.1915359999999999,0.028731000000000007,-0.12050806666666665,0.028732681711602023,-0.124498,-0.033519,-0.1723829999999999,0.014365000000000003,9.7677046,0.026188883633564947,9.77792,9.792285,9.667787,0.01915299999999931,0.0
0.10087576666666666,0.9576574243709159,-0.13407499999999994,3.739743,-1.072602,0.5590457499999999,6.252378266666667,1.4537081417576971,6.840235,9.916783,4.017469999999999,2.633622000000001,7.002561333333333,1.2962326241867057,6.845022999999999,9.074024,2.901773,1.4664484999999985,0.0
0.15785776666666665,1.0198042232600735,-0.13407499999999994,3.739743,-1.072602,0.54108925,6.4560450000000005,1.387137535032958,6.936002500000001,9.916783,4.017469999999999,0.6895299999999995,6.889395433333333,1.2187796863682296,6.837839999999999,9.074024,2.901773,0.5997482500000002,0.0
0.14955786666666668,1.0218305362559992,-0.1843535,3.739743,-1.072602,0.5590457499999999,6.6201276,1.2483150099033937,6.936002500000001,9.916783,4.017469999999999,0.49799349999999887,6.8185271,1.161521992213378,6.837839999999999,9.074024,2.901773,0.5997482500000002,0.0
0.19823996666666666,1.0394555506469019,-0.1843535,3.739743,-1.072602,0.5722139999999998,6.856515166666666,1.0549144102427779,6.945579500000001,9.916783,4.204219,0.5207387500000005,6.640877333333333,1.0424529085356173,6.782774,8.734048,2.901773,0.5997477500000006,0.0
